ID,Name,Quick Move,Cinematic Move
544,WHIRLIPEDE,POISON_STING_FAST,GYRO_BALL
545,SCOLIPEDE,BUG_BITE_FAST,MEGAHORN
545,SCOLIPEDE,BUG_BITE_FAST,SLUDGE_BOMB
545,SCOLIPEDE,BUG_BITE_FAST,GYRO_BALL
545,SCOLIPEDE,BUG_BITE_FAST,X_SCISSOR
545,SCOLIPEDE,POISON_JAB_FAST,MEGAHORN
545,SCOLIPEDE,POISON_JAB_FAST,SLUDGE_BOMB
545,SCOLIPEDE,POISON_JAB_FAST,GYRO_BALL
545,SCOLIPEDE,POISON_JAB_FAST,X_SCISSOR
546,COTTONEE,CHARM_FAST,ENERGY_BALL
546,COTTONEE,CHARM_FAST,SEED_BOMB
546,COTTONEE,CHARM_FAST,GRASS_KNOT
546,COTTONEE,RAZOR_LEAF_FAST,ENERGY_BALL
546,COTTONEE,RAZOR_LEAF_FAST,SEED_BOMB
546,COTTONEE,RAZOR_LEAF_FAST,GRASS_KNOT
547,WHIMSICOTT,CHARM_FAST,GRASS_KNOT
547,WHIMSICOTT,CHARM_FAST,HURRICANE
547,WHIMSICOTT,CHARM_FAST,MOONBLAST
547,WHIMSICOTT,RAZOR_LEAF_FAST,GRASS_KNOT
547,WHIMSICOTT,RAZOR_LEAF_FAST,HURRICANE
547,WHIMSICOTT,RAZOR_LEAF_FAST,MOONBLAST
548,PETILIL,CHARM_FAST,ENERGY_BALL
548,PETILIL,CHARM_FAST,SEED_BOMB
548,PETILIL,HIDDEN_POWER_FAST,ENERGY_BALL
548,PETILIL,HIDDEN_POWER_FAST,SEED_BOMB
549,LILLIGANT,CHARM_FAST,PETAL_BLIZZARD
549,LILLIGANT,CHARM_FAST,HYPER_BEAM
549,LILLIGANT,CHARM_FAST,SOLAR_BEAM
549,LILLIGANT,HIDDEN_POWER_FAST,PETAL_BLIZZARD
549,LILLIGANT,HIDDEN_POWER_FAST,HYPER_BEAM
549,LILLIGANT,HIDDEN_POWER_FAST,SOLAR_BEAM
550,BASCULIN,TACKLE_FAST,AQUA_JET
550,BASCULIN,TACKLE_FAST,AQUA_TAIL
550,BASCULIN,TACKLE_FAST,MUDDY_WATER
550,BASCULIN,WATER_GUN_FAST,AQUA_JET
550,BASCULIN,WATER_GUN_FAST,AQUA_TAIL
550,BASCULIN,WATER_GUN_FAST,MUDDY_WATER
551,SANDILE,BITE_FAST,DIG
551,SANDILE,BITE_FAST,CRUNCH
551,SANDILE,BITE_FAST,BULLDOZE
551,SANDILE,MUD_SLAP_FAST,DIG
551,SANDILE,MUD_SLAP_FAST,CRUNCH
551,SANDILE,MUD_SLAP_FAST,BULLDOZE
552,KROKOROK,BITE_FAST,EARTHQUAKE
552,KROKOROK,BITE_FAST,CRUNCH
552,KROKOROK,BITE_FAST,BULLDOZE
552,KROKOROK,MUD_SLAP_FAST,EARTHQUAKE
552,KROKOROK,MUD_SLAP_FAST,CRUNCH
552,KROKOROK,MUD_SLAP_FAST,BULLDOZE
553,KROOKODILE,SNARL_FAST,EARTHQUAKE
553,KROOKODILE,SNARL_FAST,CRUNCH
553,KROOKODILE,SNARL_FAST,OUTRAGE
553,KROOKODILE,MUD_SLAP_FAST,EARTHQUAKE
553,KROOKODILE,MUD_SLAP_FAST,CRUNCH
553,KROOKODILE,MUD_SLAP_FAST,OUTRAGE
554,DARUMAKA,TACKLE_FAST,FIRE_PUNCH
554,DARUMAKA,TACKLE_FAST,FLAME_CHARGE
554,DARUMAKA,FIRE_FANG_FAST,FIRE_PUNCH
554,DARUMAKA,FIRE_FANG_FAST,FLAME_CHARGE
555,DARMANITAN,TACKLE_FAST,OVERHEAT
555,DARMANITAN,TACKLE_FAST,FOCUS_BLAST
555,DARMANITAN,TACKLE_FAST,PSYCHIC
555,DARMANITAN,TACKLE_FAST,ROCK_SLIDE
555,DARMANITAN,FIRE_FANG_FAST,OVERHEAT
555,DARMANITAN,FIRE_FANG_FAST,FOCUS_BLAST
555,DARMANITAN,FIRE_FANG_FAST,PSYCHIC
555,DARMANITAN,FIRE_FANG_FAST,ROCK_SLIDE
555,DARMANITAN,INCINERATE_FAST,OVERHEAT
555,DARMANITAN,INCINERATE_FAST,FOCUS_BLAST
555,DARMANITAN,INCINERATE_FAST,PSYCHIC
555,DARMANITAN,INCINERATE_FAST,ROCK_SLIDE
556,MARACTUS,BULLET_SEED_FAST,AERIAL_ACE
556,MARACTUS,BULLET_SEED_FAST,PETAL_BLIZZARD
556,MARACTUS,BULLET_SEED_FAST,SOLAR_BEAM
556,MARACTUS,POISON_JAB_FAST,AERIAL_ACE
556,MARACTUS,POISON_JAB_FAST,PETAL_BLIZZARD
556,MARACTUS,POISON_JAB_FAST,SOLAR_BEAM
557,DWEBBLE,CUT_FAST,ROCK_BLAST
557,DWEBBLE,CUT_FAST,X_SCISSOR
557,DWEBBLE,CUT_FAST,ROCK_TOMB
557,DWEBBLE,SMACK_DOWN_FAST,ROCK_BLAST
557,DWEBBLE,SMACK_DOWN_FAST,X_SCISSOR
557,DWEBBLE,SMACK_DOWN_FAST,ROCK_TOMB
558,CRUSTLE,FURY_CUTTER_FAST,ROCK_BLAST
558,CRUSTLE,FURY_CUTTER_FAST,X_SCISSOR
558,CRUSTLE,FURY_CUTTER_FAST,ROCK_SLIDE
558,CRUSTLE,SMACK_DOWN_FAST,ROCK_BLAST
558,CRUSTLE,SMACK_DOWN_FAST,X_SCISSOR
558,CRUSTLE,SMACK_DOWN_FAST,ROCK_SLIDE
559,SCRAGGY,ROCK_SMASH_FAST,ACID_SPRAY
559,SCRAGGY,ROCK_SMASH_FAST,BRICK_BREAK
559,SCRAGGY,ROCK_SMASH_FAST,FOUL_PLAY
559,SCRAGGY,FEINT_ATTACK_FAST,ACID_SPRAY
559,SCRAGGY,FEINT_ATTACK_FAST,BRICK_BREAK
559,SCRAGGY,FEINT_ATTACK_FAST,FOUL_PLAY
560,SCRAFTY,COUNTER_FAST,ACID_SPRAY
560,SCRAFTY,COUNTER_FAST,POWER_UP_PUNCH
560,SCRAFTY,COUNTER_FAST,FOUL_PLAY
560,SCRAFTY,SNARL_FAST,ACID_SPRAY
560,SCRAFTY,SNARL_FAST,POWER_UP_PUNCH
560,SCRAFTY,SNARL_FAST,FOUL_PLAY
561,SIGILYPH,AIR_SLASH_FAST,AIR_CUTTER
561,SIGILYPH,AIR_SLASH_FAST,PSYBEAM
561,SIGILYPH,AIR_SLASH_FAST,ANCIENT_POWER
561,SIGILYPH,AIR_SLASH_FAST,SIGNAL_BEAM
561,SIGILYPH,ZEN_HEADBUTT_FAST,AIR_CUTTER
561,SIGILYPH,ZEN_HEADBUTT_FAST,PSYBEAM
561,SIGILYPH,ZEN_HEADBUTT_FAST,ANCIENT_POWER
561,SIGILYPH,ZEN_HEADBUTT_FAST,SIGNAL_BEAM
562,YAMASK,ASTONISH_FAST,SHADOW_BALL
562,YAMASK,ASTONISH_FAST,DARK_PULSE
562,YAMASK,ASTONISH_FAST,OMINOUS_WIND
562,YAMASK,ZEN_HEADBUTT_FAST,SHADOW_BALL
562,YAMASK,ZEN_HEADBUTT_FAST,DARK_PULSE
562,YAMASK,ZEN_HEADBUTT_FAST,OMINOUS_WIND
563,COFAGRIGUS,ASTONISH_FAST,SHADOW_BALL
563,COFAGRIGUS,ASTONISH_FAST,DARK_PULSE
563,COFAGRIGUS,ASTONISH_FAST,PSYCHIC
563,COFAGRIGUS,ZEN_HEADBUTT_FAST,SHADOW_BALL
563,COFAGRIGUS,ZEN_HEADBUTT_FAST,DARK_PULSE
563,COFAGRIGUS,ZEN_HEADBUTT_FAST,PSYCHIC
564,TIRTOUGA,WATER_GUN_FAST,SURF
564,TIRTOUGA,WATER_GUN_FAST,ANCIENT_POWER
564,TIRTOUGA,WATER_GUN_FAST,BODY_SLAM
564,TIRTOUGA,BITE_FAST,SURF
564,TIRTOUGA,BITE_FAST,ANCIENT_POWER
564,TIRTOUGA,BITE_FAST,BODY_SLAM
565,CARRACOSTA,WATER_GUN_FAST,SURF
565,CARRACOSTA,WATER_GUN_FAST,ANCIENT_POWER
565,CARRACOSTA,WATER_GUN_FAST,BODY_SLAM
565,CARRACOSTA,ROCK_THROW_FAST,SURF
565,CARRACOSTA,ROCK_THROW_FAST,ANCIENT_POWER
565,CARRACOSTA,ROCK_THROW_FAST,BODY_SLAM
566,ARCHEN,QUICK_ATTACK_FAST,DRAGON_CLAW
566,ARCHEN,QUICK_ATTACK_FAST,ANCIENT_POWER
566,ARCHEN,QUICK_ATTACK_FAST,CRUNCH
566,ARCHEN,WING_ATTACK_FAST,DRAGON_CLAW
566,ARCHEN,WING_ATTACK_FAST,ANCIENT_POWER
566,ARCHEN,WING_ATTACK_FAST,CRUNCH
567,ARCHEOPS,STEEL_WING_FAST,DRAGON_CLAW
567,ARCHEOPS,STEEL_WING_FAST,ANCIENT_POWER
567,ARCHEOPS,STEEL_WING_FAST,CRUNCH
567,ARCHEOPS,WING_ATTACK_FAST,DRAGON_CLAW
567,ARCHEOPS,WING_ATTACK_FAST,ANCIENT_POWER
567,ARCHEOPS,WING_ATTACK_FAST,CRUNCH
568,TRUBBISH,POUND_FAST,GUNK_SHOT
568,TRUBBISH,POUND_FAST,SEED_BOMB
568,TRUBBISH,POUND_FAST,GUNK_SHOT
568,TRUBBISH,TAKE_DOWN_FAST,GUNK_SHOT
568,TRUBBISH,TAKE_DOWN_FAST,SEED_BOMB
568,TRUBBISH,TAKE_DOWN_FAST,GUNK_SHOT
569,GARBODOR,INFESTATION_FAST,ACID_SPRAY
569,GARBODOR,INFESTATION_FAST,SEED_BOMB
569,GARBODOR,INFESTATION_FAST,GUNK_SHOT
569,GARBODOR,INFESTATION_FAST,BODY_SLAM
569,GARBODOR,TAKE_DOWN_FAST,ACID_SPRAY
569,GARBODOR,TAKE_DOWN_FAST,SEED_BOMB
569,GARBODOR,TAKE_DOWN_FAST,GUNK_SHOT
569,GARBODOR,TAKE_DOWN_FAST,BODY_SLAM
570,ZORUA,SCRATCH_FAST,FOUL_PLAY
570,ZORUA,SCRATCH_FAST,AERIAL_ACE
570,ZORUA,SCRATCH_FAST,DARK_PULSE
570,ZORUA,FEINT_ATTACK_FAST,FOUL_PLAY
570,ZORUA,FEINT_ATTACK_FAST,AERIAL_ACE
570,ZORUA,FEINT_ATTACK_FAST,DARK_PULSE
571,ZOROARK,SHADOW_CLAW_FAST,FOUL_PLAY
571,ZOROARK,SHADOW_CLAW_FAST,SLUDGE_BOMB
571,ZOROARK,SHADOW_CLAW_FAST,FLAMETHROWER
571,ZOROARK,SNARL_FAST,FOUL_PLAY
571,ZOROARK,SNARL_FAST,SLUDGE_BOMB
571,ZOROARK,SNARL_FAST,FLAMETHROWER
572,MINCCINO,POUND_FAST,SWIFT
572,MINCCINO,POUND_FAST,THUNDERBOLT
572,MINCCINO,POUND_FAST,AQUA_TAIL
572,MINCCINO,CHARM_FAST,SWIFT
572,MINCCINO,CHARM_FAST,THUNDERBOLT
572,MINCCINO,CHARM_FAST,AQUA_TAIL
573,CINCCINO,POUND_FAST,HYPER_BEAM
573,CINCCINO,POUND_FAST,THUNDERBOLT
573,CINCCINO,POUND_FAST,AQUA_TAIL
573,CINCCINO,CHARM_FAST,HYPER_BEAM
573,CINCCINO,CHARM_FAST,THUNDERBOLT
573,CINCCINO,CHARM_FAST,AQUA_TAIL
574,GOTHITA,POUND_FAST,PSYBEAM
574,GOTHITA,POUND_FAST,PSYSHOCK
574,GOTHITA,POUND_FAST,PSYCHIC
574,GOTHITA,CONFUSION_FAST,PSYBEAM
574,GOTHITA,CONFUSION_FAST,PSYSHOCK
574,GOTHITA,CONFUSION_FAST,PSYCHIC
575,GOTHORITA,POUND_FAST,PSYBEAM
575,GOTHORITA,POUND_FAST,FUTURESIGHT
575,GOTHORITA,POUND_FAST,PSYCHIC
575,GOTHORITA,CONFUSION_FAST,PSYBEAM
575,GOTHORITA,CONFUSION_FAST,FUTURESIGHT
575,GOTHORITA,CONFUSION_FAST,PSYCHIC
576,GOTHITELLE,CHARM_FAST,ROCK_SLIDE
576,GOTHITELLE,CHARM_FAST,FUTURESIGHT
576,GOTHITELLE,CHARM_FAST,PSYCHIC
576,GOTHITELLE,CONFUSION_FAST,ROCK_SLIDE
576,GOTHITELLE,CONFUSION_FAST,FUTURESIGHT
576,GOTHITELLE,CONFUSION_FAST,PSYCHIC
577,SOLOSIS,HIDDEN_POWER_FAST,PSYSHOCK
577,SOLOSIS,HIDDEN_POWER_FAST,NIGHT_SHADE
577,SOLOSIS,HIDDEN_POWER_FAST,THUNDER
577,SOLOSIS,ZEN_HEADBUTT_FAST,PSYSHOCK
577,SOLOSIS,ZEN_HEADBUTT_FAST,NIGHT_SHADE
577,SOLOSIS,ZEN_HEADBUTT_FAST,THUNDER
578,DUOSION,HIDDEN_POWER_FAST,PSYSHOCK
578,DUOSION,HIDDEN_POWER_FAST,NIGHT_SHADE
578,DUOSION,HIDDEN_POWER_FAST,THUNDER
578,DUOSION,ZEN_HEADBUTT_FAST,PSYSHOCK
578,DUOSION,ZEN_HEADBUTT_FAST,NIGHT_SHADE
578,DUOSION,ZEN_HEADBUTT_FAST,THUNDER
579,REUNICLUS,HIDDEN_POWER_FAST,FUTURESIGHT
579,REUNICLUS,HIDDEN_POWER_FAST,SHADOW_BALL
579,REUNICLUS,HIDDEN_POWER_FAST,THUNDER
579,REUNICLUS,ZEN_HEADBUTT_FAST,FUTURESIGHT
579,REUNICLUS,ZEN_HEADBUTT_FAST,SHADOW_BALL
579,REUNICLUS,ZEN_HEADBUTT_FAST,THUNDER
580,DUCKLETT,WATER_GUN_FAST,AERIAL_ACE
580,DUCKLETT,WATER_GUN_FAST,BUBBLE_BEAM
580,DUCKLETT,WATER_GUN_FAST,BRAVE_BIRD
580,DUCKLETT,WING_ATTACK_FAST,AERIAL_ACE
580,DUCKLETT,WING_ATTACK_FAST,BUBBLE_BEAM
580,DUCKLETT,WING_ATTACK_FAST,BRAVE_BIRD
581,SWANNA,WATER_GUN_FAST,ICE_BEAM
581,SWANNA,WATER_GUN_FAST,BUBBLE_BEAM
581,SWANNA,WATER_GUN_FAST,HURRICANE
581,SWANNA,AIR_SLASH_FAST,ICE_BEAM
581,SWANNA,AIR_SLASH_FAST,BUBBLE_BEAM
581,SWANNA,AIR_SLASH_FAST,HURRICANE
582,VANILLITE,POWDER_SNOW_FAST,ICY_WIND
582,VANILLITE,POWDER_SNOW_FAST,ICE_BEAM
582,VANILLITE,POWDER_SNOW_FAST,SIGNAL_BEAM
582,VANILLITE,ASTONISH_FAST,ICY_WIND
582,VANILLITE,ASTONISH_FAST,ICE_BEAM
582,VANILLITE,ASTONISH_FAST,SIGNAL_BEAM
583,VANILLISH,FROST_BREATH_FAST,ICY_WIND
583,VANILLISH,FROST_BREATH_FAST,ICE_BEAM
583,VANILLISH,FROST_BREATH_FAST,SIGNAL_BEAM
583,VANILLISH,ASTONISH_FAST,ICY_WIND
583,VANILLISH,ASTONISH_FAST,ICE_BEAM
583,VANILLISH,ASTONISH_FAST,SIGNAL_BEAM
584,VANILLUXE,FROST_BREATH_FAST,BLIZZARD
584,VANILLUXE,FROST_BREATH_FAST,FLASH_CANNON
584,VANILLUXE,FROST_BREATH_FAST,SIGNAL_BEAM
584,VANILLUXE,ASTONISH_FAST,BLIZZARD
584,VANILLUXE,ASTONISH_FAST,FLASH_CANNON
584,VANILLUXE,ASTONISH_FAST,SIGNAL_BEAM
585,DEERLING,TACKLE_FAST,ENERGY_BALL
585,DEERLING,TACKLE_FAST,SEED_BOMB
585,DEERLING,TACKLE_FAST,WILD_CHARGE
585,DEERLING,TAKE_DOWN_FAST,ENERGY_BALL
585,DEERLING,TAKE_DOWN_FAST,SEED_BOMB
585,DEERLING,TAKE_DOWN_FAST,WILD_CHARGE
586,SAWSBUCK,FEINT_ATTACK_FAST,MEGAHORN
586,SAWSBUCK,FEINT_ATTACK_FAST,SOLAR_BEAM
586,SAWSBUCK,FEINT_ATTACK_FAST,WILD_CHARGE
586,SAWSBUCK,FEINT_ATTACK_FAST,HYPER_BEAM
586,SAWSBUCK,TAKE_DOWN_FAST,MEGAHORN
586,SAWSBUCK,TAKE_DOWN_FAST,SOLAR_BEAM
586,SAWSBUCK,TAKE_DOWN_FAST,WILD_CHARGE
586,SAWSBUCK,TAKE_DOWN_FAST,HYPER_BEAM
587,EMOLGA,THUNDER_SHOCK_FAST,DISCHARGE
587,EMOLGA,THUNDER_SHOCK_FAST,AERIAL_ACE
587,EMOLGA,THUNDER_SHOCK_FAST,THUNDERBOLT
587,EMOLGA,QUICK_ATTACK_FAST,DISCHARGE
587,EMOLGA,QUICK_ATTACK_FAST,AERIAL_ACE
587,EMOLGA,QUICK_ATTACK_FAST,THUNDERBOLT
588,KARRABLAST,PECK_FAST,SIGNAL_BEAM
588,KARRABLAST,PECK_FAST,X_SCISSOR
588,KARRABLAST,PECK_FAST,DRILL_RUN
588,KARRABLAST,PECK_FAST,AERIAL_ACE
588,KARRABLAST,FURY_CUTTER_FAST,SIGNAL_BEAM
588,KARRABLAST,FURY_CUTTER_FAST,X_SCISSOR
588,KARRABLAST,FURY_CUTTER_FAST,DRILL_RUN
588,KARRABLAST,FURY_CUTTER_FAST,AERIAL_ACE
589,ESCAVALIER,COUNTER_FAST,MEGAHORN
589,ESCAVALIER,COUNTER_FAST,ACID_SPRAY
589,ESCAVALIER,COUNTER_FAST,DRILL_RUN
589,ESCAVALIER,COUNTER_FAST,AERIAL_ACE
589,ESCAVALIER,BUG_BITE_FAST,MEGAHORN
589,ESCAVALIER,BUG_BITE_FAST,ACID_SPRAY
589,ESCAVALIER,BUG_BITE_FAST,DRILL_RUN
589,ESCAVALIER,BUG_BITE_FAST,AERIAL_ACE
590,FOONGUS,ASTONISH_FAST,ENERGY_BALL
590,FOONGUS,ASTONISH_FAST,BODY_SLAM
590,FOONGUS,ASTONISH_FAST,GRASS_KNOT
590,FOONGUS,FEINT_ATTACK_FAST,ENERGY_BALL
590,FOONGUS,FEINT_ATTACK_FAST,BODY_SLAM
590,FOONGUS,FEINT_ATTACK_FAST,GRASS_KNOT
591,AMOONGUSS,ASTONISH_FAST,FOUL_PLAY
591,AMOONGUSS,ASTONISH_FAST,SLUDGE_BOMB
591,AMOONGUSS,ASTONISH_FAST,GRASS_KNOT
591,AMOONGUSS,FEINT_ATTACK_FAST,FOUL_PLAY
591,AMOONGUSS,FEINT_ATTACK_FAST,SLUDGE_BOMB
591,AMOONGUSS,FEINT_ATTACK_FAST,GRASS_KNOT
592,FRILLISH,BUBBLE_FAST,NIGHT_SHADE
592,FRILLISH,BUBBLE_FAST,ICE_BEAM
592,FRILLISH,BUBBLE_FAST,OMINOUS_WIND
592,FRILLISH,HEX_FAST,NIGHT_SHADE
592,FRILLISH,HEX_FAST,ICE_BEAM
592,FRILLISH,HEX_FAST,OMINOUS_WIND
593,JELLICENT,BUBBLE_FAST,SHADOW_BALL
593,JELLICENT,BUBBLE_FAST,ICE_BEAM
593,JELLICENT,BUBBLE_FAST,BUBBLE_BEAM
593,JELLICENT,HEX_FAST,SHADOW_BALL
593,JELLICENT,HEX_FAST,ICE_BEAM
593,JELLICENT,HEX_FAST,BUBBLE_BEAM
594,ALOMOMOLA,WATERFALL_FAST,HYDRO_PUMP
594,ALOMOMOLA,WATERFALL_FAST,BLIZZARD
594,ALOMOMOLA,WATERFALL_FAST,PSYCHIC
594,ALOMOMOLA,HIDDEN_POWER_FAST,HYDRO_PUMP
594,ALOMOMOLA,HIDDEN_POWER_FAST,BLIZZARD
594,ALOMOMOLA,HIDDEN_POWER_FAST,PSYCHIC
595,JOLTIK,CHARGE_BEAM_FAST,CROSS_POISON
595,JOLTIK,CHARGE_BEAM_FAST,BUG_BUZZ
595,JOLTIK,CHARGE_BEAM_FAST,DISCHARGE
595,JOLTIK,SUCKER_PUNCH_FAST,CROSS_POISON
595,JOLTIK,SUCKER_PUNCH_FAST,BUG_BUZZ
595,JOLTIK,SUCKER_PUNCH_FAST,DISCHARGE
596,GALVANTULA,VOLT_SWITCH_FAST,CROSS_POISON
596,GALVANTULA,VOLT_SWITCH_FAST,BUG_BUZZ
596,GALVANTULA,VOLT_SWITCH_FAST,DISCHARGE
596,GALVANTULA,VOLT_SWITCH_FAST,ENERGY_BALL
596,GALVANTULA,VOLT_SWITCH_FAST,LUNGE
596,GALVANTULA,FURY_CUTTER_FAST,CROSS_POISON
596,GALVANTULA,FURY_CUTTER_FAST,BUG_BUZZ
596,GALVANTULA,FURY_CUTTER_FAST,DISCHARGE
596,GALVANTULA,FURY_CUTTER_FAST,ENERGY_BALL
596,GALVANTULA,FURY_CUTTER_FAST,LUNGE
597,FERROSEED,TACKLE_FAST,GYRO_BALL
597,FERROSEED,TACKLE_FAST,FLASH_CANNON
597,FERROSEED,TACKLE_FAST,IRON_HEAD
597,FERROSEED,METAL_CLAW_FAST,GYRO_BALL
597,FERROSEED,METAL_CLAW_FAST,FLASH_CANNON
597,FERROSEED,METAL_CLAW_FAST,IRON_HEAD
598,FERROTHORN,BULLET_SEED_FAST,POWER_WHIP
598,FERROTHORN,BULLET_SEED_FAST,FLASH_CANNON
598,FERROTHORN,BULLET_SEED_FAST,ACID_SPRAY
598,FERROTHORN,BULLET_SEED_FAST,THUNDER
598,FERROTHORN,BULLET_SEED_FAST,MIRROR_SHOT
598,FERROTHORN,METAL_CLAW_FAST,POWER_WHIP
598,FERROTHORN,METAL_CLAW_FAST,FLASH_CANNON
598,FERROTHORN,METAL_CLAW_FAST,ACID_SPRAY
598,FERROTHORN,METAL_CLAW_FAST,THUNDER
598,FERROTHORN,METAL_CLAW_FAST,MIRROR_SHOT
599,KLINK,VOLT_SWITCH_FAST,VICE_GRIP
599,KLINK,VOLT_SWITCH_FAST,DISCHARGE
599,KLINK,VOLT_SWITCH_FAST,ZAP_CANNON
599,KLINK,CHARGE_BEAM_FAST,VICE_GRIP
599,KLINK,CHARGE_BEAM_FAST,DISCHARGE
599,KLINK,CHARGE_BEAM_FAST,ZAP_CANNON
600,KLANG,THUNDER_SHOCK_FAST,VICE_GRIP
600,KLANG,THUNDER_SHOCK_FAST,THUNDERBOLT
600,KLANG,THUNDER_SHOCK_FAST,ZAP_CANNON
600,KLANG,CHARGE_BEAM_FAST,VICE_GRIP
600,KLANG,CHARGE_BEAM_FAST,THUNDERBOLT
600,KLANG,CHARGE_BEAM_FAST,ZAP_CANNON
601,KLINKLANG,THUNDER_SHOCK_FAST,HYPER_BEAM
601,KLINKLANG,THUNDER_SHOCK_FAST,FLASH_CANNON
601,KLINKLANG,THUNDER_SHOCK_FAST,ZAP_CANNON
601,KLINKLANG,THUNDER_SHOCK_FAST,MIRROR_SHOT
601,KLINKLANG,CHARGE_BEAM_FAST,HYPER_BEAM
601,KLINKLANG,CHARGE_BEAM_FAST,FLASH_CANNON
601,KLINKLANG,CHARGE_BEAM_FAST,ZAP_CANNON
601,KLINKLANG,CHARGE_BEAM_FAST,MIRROR_SHOT
602,TYNAMO,TACKLE_FAST,STRUGGLE
602,TYNAMO,SPARK_FAST,STRUGGLE
603,EELEKTRIK,ACID_FAST,CRUNCH
603,EELEKTRIK,ACID_FAST,THUNDERBOLT
603,EELEKTRIK,ACID_FAST,DISCHARGE
603,EELEKTRIK,SPARK_FAST,CRUNCH
603,EELEKTRIK,SPARK_FAST,THUNDERBOLT
603,EELEKTRIK,SPARK_FAST,DISCHARGE
604,EELEKTROSS,ACID_FAST,CRUNCH
604,EELEKTROSS,ACID_FAST,THUNDERBOLT
604,EELEKTROSS,ACID_FAST,ACID_SPRAY
604,EELEKTROSS,ACID_FAST,DRAGON_CLAW
604,EELEKTROSS,SPARK_FAST,CRUNCH
604,EELEKTROSS,SPARK_FAST,THUNDERBOLT
604,EELEKTROSS,SPARK_FAST,ACID_SPRAY
604,EELEKTROSS,SPARK_FAST,DRAGON_CLAW
605,ELGYEM,CONFUSION_FAST,PSYBEAM
605,ELGYEM,CONFUSION_FAST,DARK_PULSE
605,ELGYEM,CONFUSION_FAST,PSYCHIC
605,ELGYEM,ASTONISH_FAST,PSYBEAM
605,ELGYEM,ASTONISH_FAST,DARK_PULSE
605,ELGYEM,ASTONISH_FAST,PSYCHIC
606,BEHEEYEM,CONFUSION_FAST,ROCK_SLIDE
606,BEHEEYEM,CONFUSION_FAST,DARK_PULSE
606,BEHEEYEM,CONFUSION_FAST,PSYCHIC
606,BEHEEYEM,ASTONISH_FAST,ROCK_SLIDE
606,BEHEEYEM,ASTONISH_FAST,DARK_PULSE
606,BEHEEYEM,ASTONISH_FAST,PSYCHIC
607,LITWICK,ASTONISH_FAST,FLAME_CHARGE
607,LITWICK,ASTONISH_FAST,FLAME_BURST
607,LITWICK,ASTONISH_FAST,HEAT_WAVE
607,LITWICK,EMBER_FAST,FLAME_CHARGE
607,LITWICK,EMBER_FAST,FLAME_BURST
607,LITWICK,EMBER_FAST,HEAT_WAVE
608,LAMPENT,ASTONISH_FAST,ENERGY_BALL
608,LAMPENT,ASTONISH_FAST,FLAME_BURST
608,LAMPENT,ASTONISH_FAST,HEAT_WAVE
608,LAMPENT,EMBER_FAST,ENERGY_BALL
608,LAMPENT,EMBER_FAST,FLAME_BURST
608,LAMPENT,EMBER_FAST,HEAT_WAVE
609,CHANDELURE,HEX_FAST,ENERGY_BALL
609,CHANDELURE,HEX_FAST,SHADOW_BALL
609,CHANDELURE,HEX_FAST,OVERHEAT
609,CHANDELURE,HEX_FAST,FLAME_CHARGE
609,CHANDELURE,FIRE_SPIN_FAST,ENERGY_BALL
609,CHANDELURE,FIRE_SPIN_FAST,SHADOW_BALL
609,CHANDELURE,FIRE_SPIN_FAST,OVERHEAT
609,CHANDELURE,FIRE_SPIN_FAST,FLAME_CHARGE
609,CHANDELURE,INCINERATE_FAST,ENERGY_BALL
609,CHANDELURE,INCINERATE_FAST,SHADOW_BALL
609,CHANDELURE,INCINERATE_FAST,OVERHEAT
609,CHANDELURE,INCINERATE_FAST,FLAME_CHARGE
610,AXEW,SCRATCH_FAST,DRAGON_CLAW
610,AXEW,SCRATCH_FAST,AQUA_TAIL
610,AXEW,SCRATCH_FAST,DRAGON_PULSE
610,AXEW,IRON_TAIL_FAST,DRAGON_CLAW
610,AXEW,IRON_TAIL_FAST,AQUA_TAIL
610,AXEW,IRON_TAIL_FAST,DRAGON_PULSE
611,FRAXURE,DRAGON_TAIL_FAST,DRAGON_CLAW
611,FRAXURE,DRAGON_TAIL_FAST,AQUA_TAIL
611,FRAXURE,DRAGON_TAIL_FAST,NIGHT_SLASH
611,FRAXURE,IRON_TAIL_FAST,DRAGON_CLAW
611,FRAXURE,IRON_TAIL_FAST,AQUA_TAIL
611,FRAXURE,IRON_TAIL_FAST,NIGHT_SLASH
612,HAXORUS,DRAGON_TAIL_FAST,DRAGON_CLAW
612,HAXORUS,DRAGON_TAIL_FAST,SURF
612,HAXORUS,DRAGON_TAIL_FAST,NIGHT_SLASH
612,HAXORUS,DRAGON_TAIL_FAST,EARTHQUAKE
612,HAXORUS,COUNTER_FAST,DRAGON_CLAW
612,HAXORUS,COUNTER_FAST,SURF
612,HAXORUS,COUNTER_FAST,NIGHT_SLASH
612,HAXORUS,COUNTER_FAST,EARTHQUAKE
613,CUBCHOO,POWDER_SNOW_FAST,ICE_PUNCH
613,CUBCHOO,POWDER_SNOW_FAST,ICY_WIND
613,CUBCHOO,POWDER_SNOW_FAST,PLAY_ROUGH
613,CUBCHOO,CHARM_FAST,ICE_PUNCH
613,CUBCHOO,CHARM_FAST,ICY_WIND
613,CUBCHOO,CHARM_FAST,PLAY_ROUGH
614,BEARTIC,POWDER_SNOW_FAST,ICE_PUNCH
614,BEARTIC,POWDER_SNOW_FAST,SURF
